index,DEBTINC,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,BAD
2841,27.719938143,17100,,60781.0,,,8.0,0.0,0.0,101.01406133,0.0,14.0,0
2842,,20200,33000.0,62400.0,HomeImp,Other,1.0,0.0,0.0,123.8,2.0,2.0,1
2843,27.950475129,25100,85337.0,104607.0,HomeImp,,6.0,,,,,,0
2844,36.021508666,32000,33148.0,69965.0,DebtCon,ProfExe,13.0,2.0,4.0,112.51086544,3.0,27.0,1
2845,37.525272691,18100,89454.0,119019.0,DebtCon,Other,13.0,0.0,0.0,127.24619628,1.0,8.0,0
2846,39.808993217,18600,80970.0,101244.0,DebtCon,ProfExe,0.0,0.0,0.0,272.88259897,2.0,20.0,0
2847,38.590366936,8700,54283.0,58563.0,DebtCon,Office,3.0,0.0,1.0,91.446465165,3.0,11.0,0
2848,29.349485795,18700,66197.0,83151.0,HomeImp,ProfExe,12.0,0.0,2.0,157.94598178,0.0,14.0,0
2849,,2500,71408.0,78600.0,HomeImp,ProfExe,8.0,0.0,0.0,255.73333333,0.0,12.0,0
2850,40.748211757,21800,82817.0,114732.0,DebtCon,Other,,0.0,0.0,190.0874448,1.0,24.0,0
2851,39.389594605,12800,42801.0,51123.0,HomeImp,Other,23.0,0.0,1.0,127.83966204,0.0,22.0,0
2852,,15200,58000.0,77000.0,DebtCon,Other,0.9,1.0,0.0,127.86666667,3.0,26.0,1
2853,,20000,27900.0,,HomeImp,Mgr,21.0,,,,,,1
2854,26.156717881,17000,27088.0,166437.0,HomeImp,Self,7.0,0.0,0.0,306.67417105,0.0,27.0,0
2855,36.349974603,9400,92340.0,125451.0,DebtCon,Office,7.0,0.0,0.0,129.11372481,1.0,22.0,0
2856,27.47115778,25500,84267.0,117833.0,DebtCon,ProfExe,12.0,0.0,1.0,123.75685647,0.0,18.0,0
2857,37.508103137,19200,57728.0,96552.0,DebtCon,Office,0.0,0.0,0.0,80.602363108,0.0,23.0,0
2858,,56800,95321.0,169000.0,DebtCon,Other,3.0,0.0,0.0,239.43333333,4.0,38.0,1
2859,,11700,69100.0,85000.0,DebtCon,Mgr,3.8,3.0,0.0,80.1,0.0,22.0,1
2860,,13900,57700.0,74350.0,DebtCon,,8.5,,,,,,0
2861,,15400,110900.0,126400.0,DebtCon,,16.0,0.0,0.0,179.56666667,1.0,18.0,0
2862,35.809612733,13000,40996.0,58938.0,DebtCon,Mgr,,,,,,,0
2863,42.573079502,16000,88093.0,106943.0,DebtCon,ProfExe,7.0,0.0,0.0,207.20285047,1.0,36.0,0
2864,40.904321038,26800,145772.0,193135.0,DebtCon,ProfExe,12.0,0.0,0.0,147.93879535,0.0,36.0,0
2865,,26900,69000.0,106500.0,DebtCon,Sales,0.6,0.0,1.0,115.7,2.0,19.0,1
2866,40.147908351,19700,19349.0,133226.0,DebtCon,Other,9.0,0.0,0.0,342.31635733,1.0,9.0,0
2867,34.594492544,24400,109253.0,158257.0,DebtCon,Mgr,17.0,0.0,0.0,193.96528716,0.0,25.0,0
2868,38.121518334,19500,100077.0,122352.0,DebtCon,Office,3.0,0.0,0.0,58.861027463,0.0,9.0,1
2869,33.776336963,11900,201264.0,227295.0,HomeImp,ProfExe,10.0,0.0,0.0,239.74336633,0.0,22.0,0
2870,,8800,67200.0,80300.0,HomeImp,Other,10.0,4.0,1.0,135.86666667,1.0,33.0,1
2871,37.763211014,17300,20798.0,37980.0,,Office,2.0,0.0,0.0,219.30936478,0.0,16.0,0
2872,23.766832127,11700,,69125.0,,,,,,,,,0
2873,40.436704805,18900,61429.0,84990.0,DebtCon,ProfExe,8.0,3.0,1.0,166.17939921,2.0,64.0,1
2874,38.48048457,25900,145700.0,211151.0,HomeImp,ProfExe,6.0,0.0,0.0,182.17137213,1.0,27.0,0
2875,,41300,42000.0,98000.0,DebtCon,ProfExe,12.0,0.0,0.0,222.2,0.0,23.0,1
2876,40.908479949,41200,99653.0,157923.0,DebtCon,Other,14.0,,1.0,213.48287428,3.0,30.0,0
2877,36.176091839,20400,68928.0,98587.0,HomeImp,Office,13.0,0.0,0.0,153.57813544,0.0,13.0,0
2878,29.160127076,9500,41541.0,57280.0,DebtCon,Other,6.0,0.0,0.0,69.229369351,1.0,10.0,0
2879,36.635230799,20100,57192.0,82870.0,DebtCon,Other,5.0,,,91.701436768,0.0,7.0,0
2880,,5000,123000.0,157500.0,HomeImp,Mgr,9.0,,,,,,1
2881,,16800,87300.0,155500.0,DebtCon,Other,3.0,0.0,0.0,1154.6333333,0.0,0.0,1
2882,36.213987487,18300,93728.0,153093.0,HomeImp,ProfExe,5.0,0.0,0.0,109.33710593,0.0,16.0,0
2883,41.176711827,13900,155486.0,178789.0,DebtCon,ProfExe,7.0,,1.0,192.48231602,4.0,26.0,0
2884,36.393348123,37500,111248.0,159739.0,DebtCon,Other,,0.0,0.0,260.08148423,2.0,13.0,0
2885,24.769621931,13300,81574.0,103760.0,HomeImp,ProfExe,6.0,0.0,0.0,118.91849399,0.0,27.0,0
2886,36.247963031,7000,78284.0,98214.0,HomeImp,Other,0.0,0.0,1.0,171.83838617,0.0,31.0,0
2887,,7000,7000.0,31200.0,DebtCon,Other,5.0,0.0,0.0,265.06666667,0.0,12.0,0
2888,36.470707024,14200,73533.0,88924.0,DebtCon,Mgr,21.0,0.0,0.0,232.35332303,10.0,23.0,0
2889,36.031180289,19600,85984.0,112721.0,DebtCon,Mgr,18.0,0.0,0.0,239.13779406,4.0,31.0,0
2890,,23500,54816.0,87000.0,DebtCon,Other,3.5,0.0,1.0,223.2,0.0,17.0,1
2891,18.58475695,12300,69499.0,104045.0,DebtCon,Other,8.0,0.0,0.0,219.09048911,0.0,20.0,0
2892,25.35001036,6200,46601.0,59486.0,HomeImp,Other,5.0,0.0,0.0,84.63211066,0.0,18.0,0
2893,21.620580277,14900,22245.0,31531.0,DebtCon,Office,7.0,0.0,0.0,91.074218176,0.0,16.0,0
2894,30.891171386,20000,129682.0,180746.0,,Mgr,24.0,,4.0,322.20025857,0.0,27.0,0
2895,25.965532663,20100,171132.0,201214.0,DebtCon,ProfExe,11.0,0.0,0.0,250.92306961,0.0,38.0,0
2896,39.049359218,10000,48769.0,65328.0,DebtCon,Office,4.0,0.0,1.0,104.69524068,3.0,12.0,0
2897,,25000,39000.0,72500.0,DebtCon,Other,3.0,0.0,1.0,114.66666667,3.0,22.0,1
2898,29.670506363,16100,54715.0,71673.0,DebtCon,Office,1.0,0.0,0.0,186.21582869,0.0,25.0,0
2899,34.416519814,40900,149281.0,202877.0,HomeImp,ProfExe,4.0,0.0,0.0,156.78306895,0.0,30.0,0
2900,29.616532894,43300,,53434.0,DebtCon,Other,,5.0,,113.73769083,,20.0,0
2901,37.113613558,1700,30548.0,40320.0,HomeImp,Other,9.0,0.0,0.0,101.46600191,1.0,8.0,1
2902,35.8789883,9800,136154.0,203815.0,DebtCon,ProfExe,1.0,0.0,0.0,70.853327642,2.0,23.0,0
2903,38.682676037,12600,37699.0,59874.0,HomeImp,Other,22.0,0.0,0.0,114.23595157,0.0,23.0,0
2904,,13000,137618.0,159000.0,DebtCon,ProfExe,9.0,2.0,6.0,106.53333333,6.0,37.0,1
2905,,5000,,74500.0,HomeImp,Other,19.0,,,,,,1
2906,27.779905337,25000,,45764.0,DebtCon,Other,,,,107.14476083,,12.0,0
2907,27.146885648,16800,16204.0,27781.0,HomeImp,Other,1.0,10.0,0.0,190.57709682,0.0,9.0,1
2908,,10000,59929.0,,DebtCon,Other,5.0,,,,,,1
2909,39.589961826,12500,83276.0,129116.0,DebtCon,Office,7.0,0.0,0.0,138.68795496,0.0,22.0,0
2910,40.415598855,33100,238018.0,44379.0,DebtCon,Mgr,3.0,0.0,2.0,195.36525989,3.0,49.0,0
2911,20.837255468,26900,,35397.0,DebtCon,Other,7.0,0.0,,85.250840722,,13.0,0
2912,26.308380329,8400,62583.0,77481.0,DebtCon,Office,6.0,0.0,0.0,98.672705089,2.0,15.0,0
2913,22.289490827,26500,,64211.0,DebtCon,Other,26.0,0.0,0.0,127.4120114,0.0,10.0,0
2914,,10000,186000.0,225750.0,HomeImp,ProfExe,2.0,0.0,0.0,75.866666667,,5.0,1
2915,,12500,77100.0,90550.0,HomeImp,Office,,0.0,0.0,173.46666667,1.0,26.0,0
2916,,32600,79874.0,125000.0,DebtCon,Mgr,30.0,0.0,0.0,340.9,0.0,20.0,0
2917,,20000,135631.66,177000.0,HomeImp,Mgr,8.0,0.0,0.0,321.63333333,0.0,17.0,0
2918,33.117017357,22300,21571.0,42590.0,DebtCon,Other,25.0,0.0,0.0,297.67446271,,13.0,0
2919,37.872473718,21500,71636.0,96678.0,HomeImp,Office,13.0,0.0,0.0,135.94054149,0.0,13.0,0
2920,,2000,,62250.0,HomeImp,Sales,16.0,0.0,0.0,115.8,0.0,13.0,1
2921,29.327513673,13000,110097.0,210595.0,HomeImp,ProfExe,3.0,0.0,0.0,122.63869991,0.0,15.0,0
2922,,24000,59300.0,88000.0,DebtCon,Other,16.0,0.0,0.0,97.933333333,1.0,17.0,0
2923,36.311407672,37900,150044.0,202894.0,HomeImp,ProfExe,5.0,0.0,0.0,156.03392791,0.0,30.0,0
2924,24.962851371,16900,88143.0,115365.0,DebtCon,Other,19.0,0.0,0.0,282.06851776,0.0,16.0,0
2925,39.483820073,12600,125688.0,198602.0,HomeImp,Office,0.0,0.0,1.0,344.7479335,0.0,16.0,0
2926,40.529405126,15400,25822.0,43334.0,,Office,1.0,0.0,0.0,211.01664194,0.0,15.0,0
2927,30.797674365,11100,52028.0,77316.0,HomeImp,Other,,0.0,2.0,194.48489733,1.0,12.0,1
2928,33.535547201,27100,44095.0,77587.0,DebtCon,Mgr,14.0,1.0,0.0,92.140029015,6.0,15.0,0
2929,41.105568833,75400,,89609.0,DebtCon,Other,1.0,0.0,0.0,115.7635338,9.0,23.0,1
2930,27.23109397,7700,51045.0,91068.0,HomeImp,Other,20.0,0.0,0.0,179.24093557,0.0,28.0,0
2931,,4500,90000.0,105800.0,HomeImp,Other,6.0,2.0,3.0,80.1,3.0,10.0,1
2932,,15000,96931.0,137390.0,DebtCon,Other,0.2,0.0,0.0,114.86666667,1.0,16.0,1
2933,24.553206166,10600,54344.0,92742.0,HomeImp,Other,19.0,0.0,0.0,171.20507901,0.0,28.0,0
2934,36.64708052,14800,50570.0,69422.0,DebtCon,Other,3.0,0.0,0.0,191.17794146,0.0,13.0,0
2935,36.763824165,25600,105480.0,126389.0,DebtCon,Mgr,25.0,0.0,2.0,307.40290366,2.0,35.0,1
2936,,25000,57459.0,96000.0,DebtCon,Other,16.0,0.0,1.0,133.76666667,0.0,30.0,0
2937,28.155959991,17800,58942.0,91483.0,HomeImp,ProfExe,5.0,0.0,0.0,123.73667435,0.0,13.0,0
2938,37.582898412,30300,18306.0,66747.0,DebtCon,Other,1.0,0.0,0.0,95.181437553,1.0,6.0,0
2939,35.337545404,40500,145127.0,205613.0,HomeImp,ProfExe,5.0,0.0,0.0,143.1288344,0.0,30.0,0
2940,39.918789844,65800,70095.0,142922.0,HomeImp,Office,10.0,0.0,0.0,113.06982351,0.0,12.0,0
2941,40.620884753,27900,50988.0,81533.0,DebtCon,Office,1.0,0.0,0.0,167.61445006,2.0,18.0,0
2942,29.975603348,17900,,31953.0,HomeImp,Other,10.0,0.0,1.0,74.429307591,1.0,2.0,1
2943,,7100,54700.0,68500.0,DebtCon,,19.0,0.0,0.0,155.2,1.0,12.0,0
2944,33.021284072,12900,56798.0,71364.0,DebtCon,Other,1.0,0.0,0.0,225.58576305,0.0,9.0,0
2945,,32300,167000.0,221100.0,DebtCon,Mgr,4.0,0.0,0.0,185.7,3.0,21.0,1
2946,24.748181035,18200,39109.0,62371.0,HomeImp,Other,25.0,0.0,0.0,268.19826067,0.0,13.0,0
2947,36.398728722,23400,97865.0,120172.0,DebtCon,Self,2.0,0.0,0.0,200.57575228,1.0,26.0,0
2948,,19000,42000.0,64000.0,DebtCon,Mgr,9.0,0.0,0.0,30.466666667,3.0,8.0,1
2949,,12600,68800.0,86000.0,DebtCon,Mgr,3.0,2.0,1.0,202.86666667,8.0,26.0,1
2950,33.694943696,23000,68275.0,89967.0,DebtCon,ProfExe,8.0,1.0,0.0,140.71441489,4.0,25.0,0
2951,39.466330333,9100,46406.0,56134.0,HomeImp,Other,9.0,0.0,0.0,93.853460687,3.0,34.0,0
2952,39.677905811,12900,105638.0,112608.0,DebtCon,Other,17.0,0.0,2.0,208.30688217,2.0,16.0,0
2953,21.532897095,13800,,44459.0,HomeImp,Mgr,4.0,,,169.00541019,,9.0,0
2954,27.473814727,14900,82930.0,103352.0,HomeImp,ProfExe,6.0,0.0,0.0,105.67597798,0.0,27.0,0
2955,40.155031167,51600,31536.0,81233.0,HomeImp,Other,2.0,1.0,0.0,267.13437417,6.0,13.0,0
2956,34.368269329,26300,118304.0,177819.0,DebtCon,Sales,17.0,0.0,0.0,299.21725229,1.0,30.0,0
2957,31.534288917,16600,,43880.0,DebtCon,Other,,,,351.725503,,15.0,0
2958,34.387943973,12000,97650.0,115931.0,DebtCon,ProfExe,11.0,0.0,0.0,199.82804201,1.0,17.0,0
2959,22.459624387,16500,48833.0,68872.0,DebtCon,Other,1.0,0.0,0.0,60.390652294,0.0,12.0,1
2960,21.929990488,8200,13392.0,34254.0,DebtCon,Other,3.0,0.0,0.0,267.91864156,0.0,11.0,0
2961,34.55205243,8200,117314.0,132770.0,DebtCon,Self,4.0,0.0,1.0,176.33454149,0.0,19.0,0
2962,31.336418262,13400,88810.0,102409.0,HomeImp,Other,19.0,0.0,0.0,145.75659669,4.0,24.0,0
2963,31.547811669,14500,71511.0,88632.0,DebtCon,Other,9.0,0.0,0.0,85.748149115,2.0,11.0,0
2964,43.268375449,53700,24158.0,82627.0,HomeImp,Other,2.0,2.0,0.0,250.66654255,6.0,14.0,0
2965,34.529550086,14600,76194.0,106461.0,DebtCon,Other,4.0,0.0,0.0,80.706197627,1.0,13.0,0
2966,26.406331958,30100,78124.0,116280.0,DebtCon,Mgr,10.0,0.0,0.0,73.753383522,1.0,35.0,0
2967,30.061371367,9400,76989.0,88788.0,HomeImp,Other,24.0,0.0,0.0,350.6390057,0.0,46.0,0
2968,,12000,114390.0,132800.0,DebtCon,Mgr,10.0,0.0,0.0,95.733333333,0.0,25.0,1
2969,,26000,154000.0,190000.0,,Other,0.0,0.0,4.0,171.43333333,3.0,58.0,1
2970,26.301236902,12000,38130.0,68707.0,DebtCon,Office,23.0,0.0,0.0,234.88798047,1.0,29.0,0
2971,26.349131932,30000,74975.0,118886.0,DebtCon,Mgr,12.0,0.0,0.0,85.045754904,0.0,34.0,0
2972,,9500,,40000.0,HomeImp,Other,10.0,0.0,0.0,36.5,1.0,1.0,1
2973,,13000,,25425.0,DebtCon,Other,13.0,,,90.933333333,2.0,9.0,0
2974,20.723375647,15900,101337.0,,HomeImp,Other,4.0,0.0,0.0,235.62740226,0.0,23.0,1
2975,34.871855162,24000,43427.0,68308.0,DebtCon,Other,25.0,0.0,0.0,302.77226199,2.0,31.0,0
2976,,3000,34542.0,45900.0,HomeImp,Mgr,8.5,0.0,2.0,62.366666667,0.0,10.0,1
2977,36.354203237,18400,65519.0,89276.0,DebtCon,Other,0.0,1.0,2.0,123.09855199,2.0,26.0,0
2978,33.209409246,18200,63852.0,93356.0,DebtCon,Other,1.0,0.0,0.0,181.91176992,0.0,31.0,0
2979,40.980615645,23700,87141.0,140428.0,DebtCon,ProfExe,22.0,1.0,0.0,169.28363143,1.0,25.0,0
2980,41.511300788,10300,74624.0,96697.0,DebtCon,Office,7.0,0.0,0.0,217.23532123,3.0,28.0,0
2981,42.211046784,6600,68733.0,81973.0,HomeImp,Other,5.0,0.0,0.0,96.977667199,0.0,14.0,0
2982,39.351893191,51100,178810.0,252724.0,DebtCon,ProfExe,6.0,0.0,0.0,252.98507166,2.0,32.0,0
2983,18.194280421,14000,,,HomeImp,Other,17.0,0.0,7.0,184.61319091,0.0,12.0,1
2984,20.344582168,16900,30856.0,56961.0,HomeImp,Other,11.0,0.0,0.0,116.81770737,1.0,10.0,0
2985,,19600,64000.0,90000.0,DebtCon,Mgr,9.0,0.0,0.0,195.8,2.0,19.0,0
2986,22.232952814,8200,10909.0,37286.0,DebtCon,Other,3.0,0.0,0.0,268.25460165,0.0,12.0,0
2987,,20000,32000.0,56373.0,DebtCon,Other,1.0,0.0,0.0,113.56666667,1.0,17.0,0
2988,,12500,53060.0,67500.0,DebtCon,Office,16.0,0.0,5.0,183.63333333,0.0,15.0,1
2989,41.212640823,34700,81688.0,131993.0,DebtCon,Mgr,27.0,0.0,0.0,327.49235981,0.0,19.0,0
2990,40.163650532,20900,69233.0,105434.0,DebtCon,Other,,2.0,0.0,242.16425716,1.0,13.0,0
2991,65.143593455,20600,52946.0,83558.0,DebtCon,Other,0.0,0.0,0.0,65.882879392,0.0,10.0,1
2992,36.692167907,16200,96049.0,129091.0,DebtCon,Mgr,5.0,,,251.16089383,3.0,42.0,0
2993,34.355739238,11500,,64037.0,HomeImp,Other,,0.0,0.0,354.17458076,0.0,7.0,0
2994,,20000,,73800.0,DebtCon,Sales,4.0,0.0,0.0,404.76666667,0.0,24.0,0
2995,30.280354844,24400,87838.0,104468.0,HomeImp,,6.0,,,,,,0
2996,15.024705832,9100,,50391.0,,,,,,,,,0
2997,40.479243579,26700,144243.0,176096.0,DebtCon,Other,1.0,0.0,0.0,194.67979612,0.0,34.0,0
2998,31.880033183,7200,,38061.0,HomeImp,Other,,,,299.75272612,,12.0,0
2999,,10200,44000.0,57000.0,DebtCon,Other,0.0,1.0,0.0,191.73333333,2.0,13.0,0
3000,27.523246143,6800,76074.0,88178.0,HomeImp,Other,22.0,0.0,0.0,341.46505556,0.0,46.0,0
3001,22.614181908,22200,64809.0,96831.0,HomeImp,ProfExe,17.0,0.0,0.0,639.05817227,0.0,24.0,0
3002,,20000,117820.0,154000.0,DebtCon,Mgr,3.0,0.0,0.0,70.998127341,0.0,29.0,1
3003,40.717668846,6900,50387.0,68443.0,DebtCon,Mgr,7.0,,3.0,105.82732904,2.0,10.0,0
3004,36.290353532,15300,127172.0,156578.0,DebtCon,Mgr,,0.0,0.0,213.28602181,0.0,19.0,0
3005,34.487188041,10000,,56475.0,HomeImp,Other,9.0,2.0,0.0,309.26449746,2.0,12.0,0
3006,45.413177555,23900,140328.0,183533.0,HomeImp,Mgr,8.0,0.0,0.0,322.78811436,0.0,17.0,0
3007,18.421369855,7400,73985.0,114849.0,DebtCon,Office,0.0,0.0,0.0,238.58630343,1.0,38.0,0
3008,29.393543382,3600,100693.0,114743.0,HomeImp,Office,6.0,0.0,0.0,88.470452135,0.0,14.0,0
3009,,6000,14000.0,61493.0,HomeImp,Office,23.0,0.0,0.0,321.63333333,1.0,13.0,0
3010,41.225763159,12000,76674.0,97936.0,DebtCon,Mgr,5.0,0.0,0.0,147.91420273,2.0,27.0,0
3011,41.173805047,26100,50605.0,77841.0,DebtCon,Other,21.0,,0.0,286.44820425,1.0,31.0,0
3012,,15700,60316.0,80000.0,DebtCon,Mgr,0.2,1.0,0.0,85.2,1.0,23.0,1
3013,36.228729628,19100,58453.0,76731.0,DebtCon,Other,15.0,1.0,0.0,203.14107643,1.0,21.0,0
3014,36.174955236,10900,49352.0,56529.0,DebtCon,Other,7.0,0.0,1.0,78.833617625,2.0,23.0,1
3015,,11000,108095.0,137000.0,DebtCon,ProfExe,3.0,0.0,0.0,277.0,1.0,46.0,0
3016,,39500,,50000.0,DebtCon,Other,7.0,0.0,0.0,51.766666667,0.0,14.0,1
3017,3.0161414514,14900,54359.0,78408.0,DebtCon,Self,4.0,3.0,0.0,129.96775559,0.0,24.0,1
3018,41.246735956,43300,18824.0,63487.0,DebtCon,Other,22.0,0.0,0.0,212.25488936,0.0,30.0,0
3019,38.723895033,15400,,55421.0,DebtCon,Office,2.0,0.0,0.0,81.278511267,2.0,9.0,0
3020,41.218714523,48900,41260.0,102771.0,HomeImp,Self,8.0,0.0,0.0,192.2261774,3.0,35.0,0
3021,,9900,52800.0,66000.0,HomeImp,Other,29.0,1.0,3.0,188.93333333,1.0,24.0,0
3022,31.640812778,16000,,46140.0,DebtCon,Other,,,,344.58012601,,16.0,0
3023,29.779942256,23300,89847.0,136259.0,DebtCon,ProfExe,,0.0,0.0,210.01611964,0.0,21.0,0
3024,,40000,147224.0,225000.0,DebtCon,Self,2.0,0.0,4.0,158.2,3.0,28.0,1
3025,,10000,13161.0,37700.0,DebtCon,Other,,3.0,0.0,79.1,2.0,9.0,1
3026,32.22967397,24000,111488.0,163796.0,DebtCon,Mgr,15.0,0.0,0.0,185.80205049,0.0,25.0,0
3027,31.236113807,23500,132737.0,285749.0,HomeImp,Mgr,4.0,0.0,0.0,213.39299486,0.0,14.0,0
3028,25.67302186,18900,91784.0,117626.0,DebtCon,Other,21.0,0.0,0.0,280.1234728,0.0,16.0,0
3029,36.262691334,88300,54004.0,94838.0,DebtCon,Other,16.0,0.0,0.0,193.70205076,0.0,15.0,0
3030,17.257117147,9900,74009.0,108371.0,DebtCon,Office,1.0,0.0,0.0,246.09476485,0.0,36.0,0
3031,21.057574023,7400,138033.0,163162.0,HomeImp,ProfExe,11.0,0.0,0.0,224.84704249,0.0,19.0,0
3032,43.085543048,19300,98769.0,121140.0,HomeImp,Mgr,0.0,0.0,1.0,313.92451539,0.0,20.0,0
3033,41.613325222,14300,89984.0,121189.0,HomeImp,Mgr,4.0,0.0,2.0,137.59782329,0.0,25.0,0
3034,39.931352839,53200,182033.0,258678.0,DebtCon,ProfExe,5.0,0.0,0.0,227.71772921,2.0,32.0,0
3035,,3600,41900.0,52490.0,HomeImp,Mgr,3.0,0.0,0.0,72.033333333,2.0,4.0,1
3036,36.377182949,15100,49533.0,63607.0,DebtCon,Other,2.0,0.0,0.0,180.52329284,0.0,14.0,0
3037,21.719595981,6300,58052.0,70091.0,DebtCon,ProfExe,9.0,0.0,4.0,153.78043854,1.0,30.0,0
3038,,15000,40000.0,58000.0,,ProfExe,4.0,7.0,0.0,268.83333333,3.0,26.0,1
3039,38.717194911,22000,76367.0,103928.0,DebtCon,Other,20.0,0.0,0.0,202.57815197,1.0,13.0,0
3040,,13000,64499.0,86000.0,HomeImp,Other,1.0,0.0,0.0,109.4,0.0,19.0,1
3041,33.76903515,28400,46126.0,66942.0,DebtCon,Office,18.0,0.0,0.0,180.66830818,2.0,21.0,0
3042,37.162689687,11800,67678.0,108092.0,HomeImp,ProfExe,13.0,0.0,7.0,126.65823161,0.0,36.0,1
3043,47.417376045,50400,168561.0,244322.0,DebtCon,Office,16.0,0.0,1.0,184.52328535,3.0,47.0,1
3044,38.699746592,29900,135955.0,182161.0,DebtCon,ProfExe,0.0,0.0,0.0,235.3710385,2.0,18.0,0
3045,31.486796668,13500,117321.0,138746.0,DebtCon,ProfExe,14.0,,1.0,183.26200947,0.0,33.0,0
3046,38.886605965,28000,140770.0,209726.0,HomeImp,ProfExe,5.0,0.0,0.0,190.32952199,0.0,27.0,0
3047,27.194107012,13800,67762.0,80748.0,DebtCon,Sales,8.0,0.0,0.0,135.94862249,0.0,35.0,0
3048,38.188435476,21700,58363.0,78411.0,DebtCon,,5.0,0.0,0.0,104.17477035,0.0,16.0,0
3049,38.823169631,21200,70400.0,96999.0,HomeImp,Office,14.0,0.0,0.0,135.26453705,0.0,13.0,0
3050,34.216689169,21200,91759.0,95165.0,DebtCon,ProfExe,2.0,0.0,0.0,106.8357327,0.0,19.0,0
3051,37.10471224,10900,25061.0,35792.0,DebtCon,Other,3.0,,,,,,0
3052,34.2526057,13800,76537.0,108747.0,DebtCon,Other,5.0,0.0,0.0,73.075238088,1.0,14.0,0
3053,32.977596653,18700,47903.0,63933.0,HomeImp,Office,3.0,0.0,0.0,120.41804194,1.0,17.0,0
3054,34.883410942,37800,111412.0,166682.0,DebtCon,Other,,0.0,0.0,251.9567829,3.0,14.0,0
3055,37.405509575,36500,141200.0,195729.0,DebtCon,ProfExe,23.0,0.0,0.0,182.72889478,0.0,22.0,0
3056,40.287479925,27200,145725.0,179197.0,DebtCon,Other,1.0,0.0,0.0,183.37628836,0.0,34.0,0
3057,27.691648158,18700,39441.0,71345.0,DebtCon,Other,11.0,0.0,4.0,132.83675752,0.0,13.0,1
3058,31.17384352,36800,35447.0,59890.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,0
3059,37.033954387,16700,54079.0,112463.0,HomeImp,Office,1.0,,3.0,134.92571376,1.0,23.0,0
3060,33.760305236,30000,109583.0,153132.0,DebtCon,ProfExe,10.0,0.0,0.0,162.3840072,1.0,16.0,0
3061,27.735204056,14100,65994.0,80037.0,DebtCon,,8.0,,,,,,0
3062,34.439171107,20400,86559.0,123114.0,DebtCon,Other,9.0,0.0,0.0,280.79322574,2.0,16.0,0
3063,38.043726208,23100,83458.0,107589.0,DebtCon,Mgr,24.0,,0.0,314.06637396,1.0,43.0,0
3064,38.972486705,26400,59288.0,87753.0,DebtCon,Other,8.0,1.0,1.0,145.88249239,3.0,29.0,0
3065,39.397042716,27900,142346.0,185057.0,DebtCon,ProfExe,9.0,0.0,1.0,155.54869901,0.0,36.0,0
3066,30.552752321,18700,110292.0,132953.0,DebtCon,ProfExe,7.0,0.0,0.0,105.4248876,0.0,14.0,0
3067,38.948918735,17200,85977.0,109238.0,HomeImp,ProfExe,3.0,0.0,0.0,115.55751256,1.0,25.0,0
3068,,10000,75976.0,91000.0,DebtCon,Other,10.5,0.0,0.0,171.46666667,5.0,22.0,0
3069,30.538906969,7500,88056.0,104794.0,DebtCon,ProfExe,25.0,0.0,0.0,56.750113136,2.0,14.0,0
3070,,5500,,13770.0,HomeImp,Mgr,5.0,0.0,1.0,167.36666667,1.0,8.0,1
3071,39.110297625,27400,99900.0,143437.0,DebtCon,Mgr,21.0,0.0,0.0,211.10827714,0.0,12.0,0
3072,33.457380881,21600,45421.0,75632.0,DebtCon,Office,2.0,0.0,1.0,230.24223467,0.0,11.0,0
3073,32.16500253,28900,,117991.0,DebtCon,Mgr,7.0,0.0,0.0,159.55002458,0.0,27.0,0
3074,42.407814245,6300,69357.0,73726.0,HomeImp,Sales,3.0,2.0,0.0,163.28393319,1.0,22.0,0
3075,,25000,95000.0,127000.0,HomeImp,ProfExe,15.0,1.0,2.0,296.2,2.0,27.0,1
3076,42.814734648,13500,71698.0,93536.0,DebtCon,Other,6.0,0.0,0.0,202.46588178,2.0,19.0,0
3077,27.6372066,17000,125257.0,161009.0,DebtCon,Office,3.0,0.0,0.0,129.75779959,1.0,21.0,0
3078,,22000,71858.0,99000.0,DebtCon,Other,18.0,0.0,0.0,201.86666667,1.0,13.0,0
3079,40.784899297,20400,173975.0,219297.0,DebtCon,Office,12.0,0.0,0.0,198.55724049,0.0,32.0,0
3080,,6000,179397.0,200000.0,DebtCon,ProfExe,5.0,6.0,0.0,90.3,6.0,29.0,1
3081,26.829490191,7100,57863.0,70969.0,DebtCon,Other,0.0,0.0,0.0,65.872044812,7.0,21.0,0
3082,29.423058044,68700,197356.0,291242.0,DebtCon,Self,10.0,0.0,0.0,217.80164742,2.0,24.0,0
3083,30.971730126,13700,88654.0,114011.0,HomeImp,Mgr,10.0,0.0,0.0,250.32958449,0.0,25.0,0
3084,,4500,39000.0,66000.0,HomeImp,Other,1.0,0.0,0.0,170.36666667,1.0,19.0,1
3085,,7200,36264.0,48240.0,DebtCon,Other,15.0,0.0,0.0,82.166666667,0.0,12.0,0
3086,34.802428777,12900,61031.0,71550.0,HomeImp,Other,28.0,0.0,2.0,178.08725678,0.0,23.0,0
3087,23.617104865,13000,49268.0,72430.0,DebtCon,ProfExe,19.0,0.0,0.0,192.36447464,0.0,15.0,0
